date,customerId,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-10,986896320,CUS98689632036,36,29000,USD,AGENCY,0.149
2022-09-10,947670991,CUS94767099160,60,50000,USD,AGENCY,0.165
2022-09-10,887928194,CUS88792819460,60,6000,USD,CONTACT CENTER,0.24
2022-09-10,977382177,CUS97738217760,60,80000,USD,WEB PAGE,0.135
2022-09-10,847206824,CUS84720682424,24,39000,USD,AGENCY,0.135
2022-09-10,467138502,CUS46713850224,24,10000,USD,WEB PAGE,0.245
2022-09-10,235584514,CUS23558451460,60,70000,USD,WEB PAGE,0.145
2022-09-10,446620615,CUS44662061560,60,12000,USD,WEB PAGE,0.159
2022-09-10,636804310,CUS63680431060,60,70000,USD,WEB PAGE,0.17
2022-09-10,351012246,CUS35101224624,24,2000,USD,WEB PAGE,0.135
2022-09-10,214492234,CUS21449223460,60,50000,USD,AGENCY,0.105
2022-09-10,293107174,CUS29310717424,24,15000,USD,WEB PAGE,0.37
2022-09-10,339318660,CUS33931866024,24,1748,USD,WEB PAGE,0.38
2022-09-10,145318002,CUS14531800260,60,50000,USD,WEB PAGE,0.145
2022-09-10,280024779,CUS28002477960,60,59496.67,USD,WEB PAGE,0.155
2022-09-10,704382313,CUS70438231336,36,20000,USD,WEB PAGE,0.175
2022-09-10,956821017,CUS95682101760,60,50000,USD,WEB PAGE,0.119
2022-09-10,909191254,CUS90919125460,60,45000,USD,WEB PAGE,0.175
2022-09-10,912176040,CUS91217604024,24,16122,USD,WEB PAGE,0.155
2022-09-10,939330096,CUS93933009660,60,67000,USD,WEB PAGE,0.175
2022-09-10,727719054,CUS72771905436,36,8000,USD,AGENCY,0.355
2022-09-10,935608769,CUS93560876948,48,49324,USD,WEB PAGE,0.33
2022-09-10,227058738,CUS22705873836,36,31863,USD,WEB PAGE,0.335
2022-09-10,704323727,CUS70432372736,36,21000,USD,WEB PAGE,0.35
2022-09-10,857080516,CUS85708051624,24,7100,USD,WEB PAGE,0.38
2022-09-10,741034845,CUS74103484536,36,12000,USD,WEB PAGE,0.215
2022-09-10,518694668,CUS51869466836,36,13800,USD,WEB PAGE,0.37
2022-09-10,678020124,CUS67802012436,36,17506,USD,WEB PAGE,0.1
2022-09-10,900849852,CUS90084985236,36,59555.27,USD,WEB PAGE,0.119
2022-09-10,374206983,CUS37420698348,48,23000,USD,WEB PAGE,0.195
2022-09-10,925416129,CUS92541612936,36,30000,USD,WEB PAGE,0.135
2022-09-10,719051140,CUS71905114060,60,87500,USD,WEB PAGE,0.155
2022-09-10,448351648,CUS44835164848,48,20000,USD,WEB PAGE,0.335
2022-09-10,532433214,CUS53243321424,24,22500,USD,WEB PAGE,0.33
2022-09-10,800065067,CUS80006506736,36,22445,USD,WEB PAGE,0.235
2022-09-10,866332683,CUS86633268348,48,100000,USD,WEB PAGE,0.325
2022-09-10,841516383,CUS84151638348,48,23000,USD,WEB PAGE,0.225
2022-09-10,570700453,CUS57070045360,60,15000,USD,WEB PAGE,0.175
2022-09-10,167678473,CUS16767847360,60,45000,USD,WEB PAGE,0.125
2022-09-10,977358329,CUS97735832960,60,15000,USD,WEB PAGE,0.195
2022-09-10,962145690,CUS96214569036,36,32400,USD,WEB PAGE,0.145
2022-09-10,625316672,CUS62531667248,48,10000,USD,WEB PAGE,0.105
2022-09-10,661802865,CUS66180286524,24,26100,USD,WEB PAGE,0.32
2022-09-10,829657549,CUS82965754912,12,20550,USD,WEB PAGE,0.165
2022-09-10,141010598,CUS14101059860,60,39105,USD,WEB PAGE,0.159
2022-09-10,564986836,CUS56498683660,60,16500,USD,WEB PAGE,0.205
2022-09-10,289790331,CUS28979033124,24,4500,USD,WEB PAGE,0.24
2022-09-10,981346079,CUS98134607960,60,75000,USD,AGENCY,0.105
2022-09-10,655703650,CUS65570365036,36,15000,USD,WEB PAGE,0.235
2022-09-10,739613636,CUS73961363636,36,15000,USD,AGENCY,0.22
2022-09-10,190032512,CUS19003251260,60,130000,USD,WEB PAGE,0.175
2022-09-10,568792413,CUS56879241360,60,33500,USD,WEB PAGE,0.105
2022-09-10,207712950,CUS20771295048,48,34400,USD,WEB PAGE,0.139
2022-09-10,130558197,CUS13055819760,60,17500,USD,WEB PAGE,0.155
2022-09-10,651481184,CUS65148118436,36,7920,USD,WEB PAGE,0.175
2022-09-10,672997788,CUS67299778836,36,18353,USD,CONTACT CENTER,0.35
2022-09-10,972273277,CUS97227327748,48,140000,USD,AGENCY,0.305
2022-09-10,574408831,CUS57440883136,36,8000,USD,AGENCY,0.145
2022-09-10,436467706,CUS43646770648,48,80000,USD,AGENCY,0.149
2022-09-10,646222814,CUS64622281412,12,4000,USD,WEB PAGE,0.159
2022-09-10,453045963,CUS45304596312,12,3000,USD,WEB PAGE,0.33
2022-09-10,372733987,CUS37273398724,24,105000,USD,AGENCY,0.365
2022-09-10,768983266,CUS76898326636,36,23000,USD,WEB PAGE,0.24
2022-09-10,165156600,CUS16515660048,48,10000,USD,WEB PAGE,0.205
2022-09-10,345108723,CUS34510872336,36,101550,USD,WEB PAGE,0.119
2022-09-10,328452627,CUS32845262724,24,2000,USD,WEB PAGE,0.195
2022-09-10,855151408,CUS85515140836,36,10004,USD,WEB PAGE,0.125
2022-09-10,445004461,CUS44500446160,60,23500,USD,WEB PAGE,0.195
2022-09-10,817260053,CUS81726005348,48,50000,USD,WEB PAGE,0.33
2022-09-10,930473157,CUS93047315748,48,29500,USD,WEB PAGE,0.355
2022-09-10,855410295,CUS85541029524,24,10000,USD,AGENCY,0.315
2022-09-10,921701689,CUS92170168948,48,120000,USD,AGENCY,0.185
2022-09-10,192268501,CUS19226850160,60,130000,USD,WEB PAGE,0.125
2022-09-10,319108471,CUS31910847124,24,15000,USD,WEB PAGE,0.225
2022-09-10,528545491,CUS52854549160,60,120000,USD,AGENCY,0.145
2022-09-10,741807110,CUS74180711060,60,100000,USD,WEB PAGE,0.139
2022-09-10,164511027,CUS16451102760,60,31700,USD,WEB PAGE,0.195
2022-09-10,169633748,CUS16963374824,24,4000,USD,WEB PAGE,0.105
2022-09-10,685720314,CUS68572031460,60,27400,USD,WEB PAGE,0.175
2022-09-10,188755170,CUS18875517012,12,3000,USD,WEB PAGE,0.145
2022-09-10,158120038,CUS15812003836,36,25000,USD,WEB PAGE,0.205
2022-09-10,247075636,CUS24707563660,60,25000,USD,WEB PAGE,0.175
2022-09-10,260653713,CUS26065371360,60,30000,USD,WEB PAGE,0.16
2022-09-10,551824194,CUS55182419448,48,35000,USD,WEB PAGE,0.155
2022-09-10,553214160,CUS55321416036,36,20100,USD,WEB PAGE,0.195
2022-09-10,676364488,CUS67636448848,48,41600,USD,WEB PAGE,0.12
2022-09-10,567843555,CUS56784355560,60,18000,USD,WEB PAGE,0.205
2022-09-10,519771019,CUS51977101936,36,40000,USD,WEB PAGE,0.145
2022-09-10,803816964,CUS80381696424,24,3000,USD,WEB PAGE,0.175
2022-09-10,468305531,CUS46830553160,60,14900,USD,WEB PAGE,0.155
2022-09-10,187691106,CUS18769110648,48,12000,USD,WEB PAGE,0.35
2022-09-10,675109978,CUS67510997836,36,30000,USD,WEB PAGE,0.36
2022-09-10,778581305,CUS77858130548,48,45000,USD,WEB PAGE,0.2
2022-09-10,857678367,CUS85767836712,12,13200,USD,WEB PAGE,0.145
2022-09-10,499636142,CUS49963614260,60,39900,USD,CONTACT CENTER,0.135
2022-09-10,724045290,CUS72404529024,24,15000,USD,WEB PAGE,0.155
2022-09-10,752366382,CUS75236638260,60,72000,USD,WEB PAGE,0.135
2022-09-10,923637821,CUS92363782160,60,30000,USD,AGENCY,0.155
2022-09-10,214947737,CUS21494773760,60,33500,USD,WEB PAGE,0.105
2022-09-10,710489036,CUS71048903624,24,3180,USD,WEB PAGE,0.22
2022-09-10,642772635,CUS64277263536,36,21000,USD,WEB PAGE,0.155
2022-09-10,992628452,CUS99262845248,48,80000,USD,WEB PAGE,0.165
2022-09-10,985534791,CUS98553479148,48,20000,USD,WEB PAGE,0.155
2022-09-10,479206804,CUS47920680436,36,16070,USD,WEB PAGE,0.345
2022-09-10,548644741,CUS54864474160,60,75278.8,USD,WEB PAGE,0.155
2022-09-10,998154566,CUS99815456624,24,28000,USD,WEB PAGE,0.255
2022-09-10,482612698,CUS48261269860,60,80000,USD,AGENCY,0.255
2022-09-10,200032464,CUS20003246424,24,24934.36,USD,WEB PAGE,0.22
2022-09-10,421552447,CUS42155244748,48,80000,USD,WEB PAGE,0.135
2022-09-10,344284332,CUS34428433260,60,70000,USD,WEB PAGE,0.165
2022-09-10,647292367,CUS64729236760,60,21809.87,USD,WEB PAGE,0.175
2022-09-10,367786221,CUS36778622136,36,30000,USD,WEB PAGE,0.115
2022-09-10,833148053,CUS83314805336,36,20000,USD,WEB PAGE,0.155
2022-09-10,730298341,CUS73029834148,48,76000,USD,WEB PAGE,0.145
2022-09-10,857815088,CUS85781508824,24,8000,USD,WEB PAGE,0.35
2022-09-10,555492636,CUS55549263636,36,10000,USD,WEB PAGE,0.2
2022-09-10,343886383,CUS34388638348,48,30000,USD,WEB PAGE,0.37
2022-09-10,942272442,CUS94227244212,12,5000,USD,WEB PAGE,0.145
2022-09-10,341067348,CUS34106734860,60,81300,USD,WEB PAGE,0.165
2022-09-10,554053764,CUS55405376424,24,36871,USD,WEB PAGE,0.225
2022-09-10,336955466,CUS33695546636,36,7000,USD,WEB PAGE,0.125
2022-09-10,421737212,CUS42173721224,24,65000,USD,WEB PAGE,0.125
2022-09-10,150707544,CUS15070754424,24,22315,USD,AGENCY,0.195
2022-09-10,547846543,CUS54784654360,60,54546,USD,WEB PAGE,0.145
2022-09-10,486654075,CUS48665407560,60,24000,USD,WEB PAGE,0.165
2022-09-10,269752625,CUS26975262548,48,48800,USD,WEB PAGE,0.33
2022-09-10,128862490,CUS12886249036,36,100000,USD,AGENCY,0.235
2022-09-10,872834975,CUS87283497536,36,10000,USD,WEB PAGE,0.235
2022-09-10,330090913,CUS33009091348,48,40000,USD,WEB PAGE,0.205
2022-09-10,487263580,CUS48726358048,48,22200,USD,AGENCY,0.219
2022-09-10,767255266,CUS76725526660,60,43850,USD,CONTACT CENTER,0.159
2022-09-10,430155123,CUS43015512360,60,101800,USD,AGENCY,0.155
2022-09-10,314625308,CUS31462530860,60,50000,USD,WEB PAGE,0.145
2022-09-10,558625659,CUS55862565960,60,20000,USD,WEB PAGE,0.139
2022-09-10,364892209,CUS36489220960,60,21100,USD,WEB PAGE,0.13
2022-09-10,882159800,CUS88215980060,60,60000,USD,WEB PAGE,0.135
2022-09-10,212193755,CUS21219375512,12,20000,USD,WEB PAGE,0.155
2022-09-10,643643127,CUS64364312712,12,11000,USD,WEB PAGE,0.115
2022-09-10,435155641,CUS43515564124,24,35000,USD,WEB PAGE,0.36
2022-09-10,576688612,CUS57668861236,36,40000,USD,WEB PAGE,0.195
2022-09-10,815703633,CUS81570363336,36,45712.69,USD,AGENCY,0.355
2022-09-10,287996859,CUS28799685960,60,56000,USD,WEB PAGE,0.155
2022-09-10,737340028,CUS73734002860,60,56000,USD,WEB PAGE,0.145
2022-09-10,880330665,CUS88033066560,60,7500,USD,WEB PAGE,0.15
2022-09-10,112776219,CUS11277621936,36,25000,USD,AGENCY,0.135
2022-09-10,543608777,CUS54360877760,60,20000,USD,WEB PAGE,0.165
2022-09-10,141258265,CUS14125826512,12,1500,USD,WEB PAGE,0.215
2022-09-10,745235266,CUS74523526648,48,52950,USD,WEB PAGE,0.205
2022-09-10,826886106,CUS82688610636,36,42500,USD,WEB PAGE,0.12
2022-09-10,539403469,CUS53940346948,48,28774,USD,WEB PAGE,0.17
2022-09-10,627111201,CUS62711120136,36,82700,USD,WEB PAGE,0.22
2022-09-10,449118148,CUS44911814836,36,65000,USD,AGENCY,0.145
2022-09-10,617650587,CUS61765058736,36,15000,USD,WEB PAGE,0.145
2022-09-10,501588676,CUS50158867660,60,40000,USD,WEB PAGE,0.129
2022-09-10,399162616,CUS39916261660,60,60000,USD,AGENCY,0.155
2022-09-10,668239293,CUS66823929336,36,19500,USD,WEB PAGE,0.345
2022-09-10,736178975,CUS73617897524,24,7000,USD,WEB PAGE,0.38
2022-09-10,376484464,CUS37648446424,24,30000,USD,WEB PAGE,0.225
2022-09-10,883776720,CUS88377672036,36,19200,USD,WEB PAGE,0.32
2022-09-10,804371361,CUS80437136160,60,125500,USD,WEB PAGE,0.14
2022-09-10,860731465,CUS86073146524,24,10000,USD,WEB PAGE,0.195
2022-09-10,952919139,CUS95291913948,48,46000,USD,WEB PAGE,0.135
2022-09-10,828441827,CUS82844182748,48,40983,USD,WEB PAGE,0.195
2022-09-10,291914342,CUS29191434260,60,73200,USD,WEB PAGE,0.145
2022-09-10,878462396,CUS87846239660,60,61400,USD,WEB PAGE,0.17
2022-09-10,649277400,CUS64927740036,36,36600,USD,WEB PAGE,0.39
2022-09-10,186645827,CUS18664582736,36,24000,USD,WEB PAGE,0.13
2022-09-10,978539275,CUS97853927560,60,27900,USD,CONTACT CENTER,0.14
2022-09-10,954093819,CUS95409381936,36,41240,USD,WEB PAGE,0.37
2022-09-10,884802943,CUS88480294360,60,75000,USD,WEB PAGE,0.13
2022-09-10,204801814,CUS20480181460,60,33065.78,USD,WEB PAGE,0.159
2022-09-10,781086483,CUS78108648360,60,80000,USD,WEB PAGE,0.135
2022-09-10,872625401,CUS87262540160,60,10000,USD,WEB PAGE,0.165
2022-09-10,190850168,CUS19085016848,48,60000,USD,WEB PAGE,0.18
2022-09-10,865967164,CUS86596716460,60,50000,USD,CONTACT CENTER,0.145
2022-09-10,312102412,CUS31210241236,36,53000,USD,WEB PAGE,0.135
2022-09-10,668736531,CUS66873653160,60,30000,USD,WEB PAGE,0.14
2022-09-10,552651136,CUS55265113660,60,33300,USD,WEB PAGE,0.21
2022-09-10,287793007,CUS28779300760,60,40000,USD,WEB PAGE,0.105
2022-09-10,425617382,CUS42561738224,24,9400,USD,WEB PAGE,0.35
2022-09-10,948538639,CUS94853863936,36,25000,USD,WEB PAGE,0.24
2022-09-10,414480575,CUS41448057548,48,80000,USD,AGENCY,0.19
2022-09-10,180692479,CUS18069247960,60,33756,USD,WEB PAGE,0.155
2022-09-10,357970802,CUS35797080260,60,40000,USD,WEB PAGE,0.155
2022-09-10,297938986,CUS29793898660,60,33000,USD,WEB PAGE,0.155
2022-09-10,953452571,CUS95345257124,24,30000,USD,AGENCY,0.33
2022-09-10,304467729,CUS30446772948,48,24640,USD,WEB PAGE,0.26
2022-09-10,546118300,CUS54611830036,36,70000,USD,AGENCY,0.18
2022-09-10,993722917,CUS99372291748,48,18843,USD,WEB PAGE,0.135
2022-09-10,123367616,CUS12336761636,36,1600,USD,WEB PAGE,0.14
2022-09-10,398579430,CUS39857943060,60,68000,USD,AGENCY,0.115
2022-09-10,269353957,CUS26935395760,60,69530,USD,WEB PAGE,0.105
2022-09-10,334731959,CUS33473195960,60,15000,USD,WEB PAGE,0.114
2022-09-10,464434858,CUS46443485848,48,126000,USD,WEB PAGE,0.32
2022-09-10,843718336,CUS84371833636,36,55253,USD,WEB PAGE,0.225
2022-09-10,457414347,CUS45741434760,60,25000,USD,WEB PAGE,0.14
2022-09-10,732368350,CUS73236835060,60,51000,USD,WEB PAGE,0.14
2022-09-10,847528448,CUS84752844860,60,49080,USD,AGENCY,0.125
2022-09-10,905803169,CUS90580316948,48,50000,USD,AGENCY,0.159
2022-09-10,161624746,CUS16162474660,60,16000,USD,WEB PAGE,0.175
2022-09-10,428157007,CUS42815700712,12,3000,USD,WEB PAGE,0.33
2022-09-10,947396654,CUS94739665436,36,5000,USD,WEB PAGE,0.395
2022-09-10,621962025,CUS62196202548,48,60000,USD,WEB PAGE,0.225
2022-09-10,707581771,CUS70758177160,60,63788.93,USD,CONTACT CENTER,0.105
2022-09-10,747931257,CUS74793125724,24,50000,USD,AGENCY,0.31
2022-09-10,279651526,CUS27965152624,24,50000,USD,AGENCY,0.31
2022-09-10,280752232,CUS28075223212,12,18000,USD,WEB PAGE,0.1
2022-09-10,624092077,CUS62409207760,60,86000,USD,WEB PAGE,0.135
2022-09-10,640392430,CUS64039243036,36,80000,USD,WEB PAGE,0.15
2022-09-10,329277194,CUS32927719460,60,63500,USD,WEB PAGE,0.145
2022-09-10,222218036,CUS22221803648,48,23370,USD,WEB PAGE,0.135
2022-09-10,289060540,CUS28906054060,60,22400,USD,WEB PAGE,0.145
2022-09-10,838759823,CUS83875982336,36,18500,USD,WEB PAGE,0.175
2022-09-10,247160714,CUS24716071460,60,12900,USD,WEB PAGE,0.155
2022-09-10,628205713,CUS62820571324,24,4500,USD,AGENCY,0.135
2022-09-10,383484349,CUS38348434948,48,12100,USD,AGENCY,0.135
2022-09-10,369353428,CUS36935342836,36,10000,USD,WEB PAGE,0.145
2022-09-10,118846355,CUS11884635560,60,6000,USD,WEB PAGE,0.265
2022-09-10,719464799,CUS71946479936,36,10000,USD,WEB PAGE,0.205
2022-09-10,752013462,CUS75201346236,36,34200,USD,WEB PAGE,0.175
2022-09-10,523630308,CUS52363030860,60,20000,USD,AGENCY,0.165
2022-09-10,216610620,CUS21661062060,60,80000,USD,WEB PAGE,0.139
2022-09-10,291233927,CUS29123392760,60,84300.27,USD,WEB PAGE,0.1
2022-09-10,419086019,CUS41908601960,60,20000,USD,WEB PAGE,0.165
2022-09-10,856786006,CUS85678600660,60,3000,USD,WEB PAGE,0.2
2022-09-10,782123908,CUS78212390848,48,17000,USD,WEB PAGE,0.4
2022-09-10,555961117,CUS55596111712,12,2000,USD,WEB PAGE,0.15
2022-09-10,571165812,CUS57116581260,60,60000,USD,WEB PAGE,0.12
2022-09-10,872183793,CUS87218379348,48,13000,USD,AGENCY,0.315
2022-09-10,353078189,CUS35307818924,24,10004,USD,AGENCY,0.175
2022-09-10,891720052,CUS89172005212,12,5000,USD,WEB PAGE,0.11
2022-09-10,138989926,CUS13898992660,60,90000,USD,WEB PAGE,0.105
2022-09-10,713592270,CUS71359227060,60,140000,USD,AGENCY,0.109
2022-09-10,391570184,CUS39157018412,12,23000,USD,WEB PAGE,0.125
2022-09-10,795562204,CUS79556220448,48,15000,USD,WEB PAGE,0.145
2022-09-10,408042772,CUS40804277260,60,48700,USD,WEB PAGE,0.105
2022-09-10,534816294,CUS53481629460,60,82000,USD,WEB PAGE,0.15
2022-09-10,847024752,CUS84702475224,24,25000,USD,WEB PAGE,0.35
2022-09-10,666312531,CUS66631253148,48,47900,USD,WEB PAGE,0.18
2022-09-10,637882297,CUS63788229736,36,5000,USD,WEB PAGE,0.225
2022-09-10,646297551,CUS64629755112,12,4000,USD,AGENCY,0.315
2022-09-10,935904190,CUS93590419036,36,60000,USD,WEB PAGE,0.355
2022-09-10,221597306,CUS22159730636,36,10500,USD,WEB PAGE,0.135
2022-09-10,467742344,CUS46774234460,60,50300,USD,AGENCY,0.169
2022-09-10,334948603,CUS33494860360,60,16700,USD,WEB PAGE,0.175
2022-09-10,992150384,CUS99215038460,60,50000,USD,AGENCY,0.125
2022-09-10,977767008,CUS97776700860,60,40000,USD,WEB PAGE,0.15
2022-09-10,620661266,CUS62066126660,60,21000,USD,WEB PAGE,0.17
2022-09-10,321090712,CUS32109071260,60,50000,USD,WEB PAGE,0.125
2022-09-10,465282149,CUS46528214960,60,4000,USD,AGENCY,0.18
2022-09-10,339842165,CUS33984216560,60,71250,USD,WEB PAGE,0.155
2022-09-10,569963025,CUS56996302560,60,50000,USD,WEB PAGE,0.139
2022-09-10,367730542,CUS36773054260,60,36773.21,USD,WEB PAGE,0.145
2022-09-10,433872141,CUS43387214148,48,35000,USD,WEB PAGE,0.129
2022-09-10,695937011,CUS69593701160,60,52100,USD,WEB PAGE,0.129
2022-09-10,151098540,CUS15109854036,36,15500,USD,WEB PAGE,0.125
2022-09-10,722823248,CUS72282324860,60,40000,USD,WEB PAGE,0.105
2022-09-10,267593913,CUS26759391324,24,15000,USD,WEB PAGE,0.24
2022-09-10,270621080,CUS27062108036,36,20000,USD,WEB PAGE,0.165
2022-09-10,882010575,CUS88201057512,12,1525,USD,WEB PAGE,0.195
2022-09-10,925102215,CUS92510221548,48,70000,USD,AGENCY,0.139
2022-09-10,729664341,CUS72966434160,60,59400,USD,WEB PAGE,0.129
2022-09-10,400066341,CUS40006634136,36,30000,USD,WEB PAGE,0.114
2022-09-10,378550032,CUS37855003212,12,15200,USD,AGENCY,0.165
2022-09-10,686411346,CUS68641134660,60,52600,USD,WEB PAGE,0.145
2022-09-10,858266590,CUS85826659060,60,37000,USD,WEB PAGE,0.175
2022-09-10,926585439,CUS92658543948,48,50000,USD,WEB PAGE,0.15
2022-09-10,465233703,CUS46523370360,60,76900,USD,WEB PAGE,0.105
2022-09-10,326903792,CUS32690379236,36,93000,USD,AGENCY,0.125
2022-09-10,720619266,CUS72061926660,60,66000,USD,WEB PAGE,0.105
2022-09-10,655656793,CUS65565679360,60,38000,USD,AGENCY,0.105
2022-09-10,703192092,CUS70319209212,12,10000,USD,WEB PAGE,0.22
2022-09-10,673404590,CUS67340459024,24,30000,USD,AGENCY,0.32
2022-09-10,962541659,CUS96254165960,60,7564,USD,WEB PAGE,0.105
2022-09-10,918780950,CUS91878095060,60,6950,USD,WEB PAGE,0.139
2022-09-10,736743509,CUS73674350960,60,66678.96,USD,AGENCY,0.165
2022-09-10,629370632,CUS62937063260,60,16800,USD,WEB PAGE,0.155
2022-09-10,446700107,CUS44670010760,60,15600,USD,WEB PAGE,0.135
2022-09-10,669826082,CUS66982608260,60,42700,USD,WEB PAGE,0.21
2022-09-10,925272028,CUS92527202836,36,41800,USD,WEB PAGE,0.33
2022-09-10,874794116,CUS87479411648,48,70000,USD,WEB PAGE,0.185
2022-09-10,217302864,CUS21730286424,24,50100,USD,AGENCY,0.395
2022-09-10,916711304,CUS91671130412,12,5760,USD,WEB PAGE,0.135
2022-09-10,753006951,CUS75300695160,60,57080,USD,WEB PAGE,0.125
2022-09-10,877649920,CUS87764992048,48,79046.88,USD,WEB PAGE,0.149
2022-09-10,556830701,CUS55683070112,12,5850,USD,WEB PAGE,0.13
2022-09-10,344503021,CUS34450302136,36,8000,USD,WEB PAGE,0.12
2022-09-10,384977429,CUS38497742960,60,63000,USD,AGENCY,0.125
2022-09-10,540080623,CUS54008062360,60,67200,USD,WEB PAGE,0.115
2022-09-10,147640828,CUS14764082836,36,26000,USD,WEB PAGE,0.105
2022-09-10,607498210,CUS60749821048,48,70000,USD,AGENCY,0.105
2022-09-10,471231394,CUS47123139460,60,70000,USD,WEB PAGE,0.105
2022-09-10,857439755,CUS85743975560,60,85000,USD,WEB PAGE,0.215
2022-09-10,651289402,CUS65128940248,48,33500,USD,WEB PAGE,0.205
2022-09-10,272710315,CUS27271031548,48,50000,USD,WEB PAGE,0.109
2022-09-10,983974571,CUS98397457160,60,65000,USD,AGENCY,0.129
2022-09-10,695970887,CUS69597088760,60,21000,USD,WEB PAGE,0.16
2022-09-10,895548488,CUS89554848860,60,99532.5,USD,AGENCY,0.135
2022-09-10,289275169,CUS28927516960,60,12600,USD,WEB PAGE,0.24
2022-09-10,867147214,CUS86714721448,48,69900,USD,AGENCY,0.275
2022-09-10,725676330,CUS72567633036,36,3100,USD,WEB PAGE,0.15
2022-09-10,685689548,CUS68568954860,60,65000,USD,WEB PAGE,0.155
2022-09-10,575248106,CUS57524810660,60,45000,USD,AGENCY,0.145
2022-09-10,670468192,CUS67046819260,60,56806.02,USD,AGENCY,0.145
2022-09-10,416113090,CUS41611309060,60,60000,USD,WEB PAGE,0.099
2022-09-10,143645344,CUS14364534448,48,20000,USD,WEB PAGE,0.109
2022-09-10,966981933,CUS96698193360,60,24900,USD,WEB PAGE,0.139
2022-09-10,744902716,CUS74490271660,60,82000,USD,WEB PAGE,0.165
2022-09-10,500841279,CUS50084127960,60,60000,USD,WEB PAGE,0.154
2022-09-10,158827222,CUS15882722248,48,40000,USD,WEB PAGE,0.139
2022-09-10,269366061,CUS26936606160,60,33056.81,USD,WEB PAGE,0.145
2022-09-10,352751134,CUS35275113460,60,9959,USD,AGENCY,0.115
2022-09-10,362590530,CUS36259053060,60,65812.23,USD,AGENCY,0.145
2022-09-10,288556887,CUS28855688760,60,29214.03,USD,WEB PAGE,0.145
2022-09-10,708190076,CUS70819007648,48,30000,USD,WEB PAGE,0.175
2022-09-10,297400000,CUS29740000012,12,25000,USD,WEB PAGE,0.125
2022-09-10,594028266,CUS59402826660,60,22250,USD,WEB PAGE,0.165
2022-09-10,863907070,CUS86390707060,60,140000,USD,AGENCY,0.14
2022-09-10,728886701,CUS72888670160,60,38800,USD,WEB PAGE,0.17
2022-09-10,808104219,CUS80810421936,36,12000,USD,WEB PAGE,0.13
2022-09-10,520721663,CUS52072166360,60,14900,USD,WEB PAGE,0.125
2022-09-10,638141203,CUS63814120360,60,100000,USD,AGENCY,0.195
2022-09-10,990374158,CUS99037415812,12,17263.55,USD,AGENCY,0.1
2022-09-10,784848629,CUS78484862948,48,50000,USD,AGENCY,0.205
2022-09-10,515253819,CUS51525381948,48,15900,USD,WEB PAGE,0.24
2022-09-10,515831463,CUS51583146336,36,105500,USD,AGENCY,0.365
2022-09-10,425200067,CUS42520006760,60,98159.16,USD,WEB PAGE,0.119
2022-09-10,721846377,CUS72184637760,60,90000,USD,AGENCY,0.155
2022-09-10,568794526,CUS56879452648,48,120000,USD,WEB PAGE,0.104
2022-09-10,155792910,CUS15579291024,24,9000,USD,WEB PAGE,0.18
2022-09-10,765415758,CUS76541575860,60,81300,USD,WEB PAGE,0.125
2022-09-10,171678031,CUS17167803124,24,5000,USD,AGENCY,0.155
2022-09-10,992242355,CUS99224235560,60,53800,USD,AGENCY,0.125
2022-09-10,915322645,CUS91532264524,24,14000,USD,WEB PAGE,0.175
2022-09-10,380462081,CUS38046208160,60,30000,USD,AGENCY,0.175
2022-09-10,393837462,CUS39383746260,60,54900,USD,AGENCY,0.18
2022-09-10,216930568,CUS21693056836,36,10000,USD,WEB PAGE,0.325
2022-09-10,660039519,CUS66003951924,24,2000,USD,WEB PAGE,0.2
2022-09-10,130777266,CUS13077726648,48,15000,USD,WEB PAGE,0.195
